station_cd,station_g_cd,station_name,station_name_en,station_name_k,station_name_r,line_cd,pref_cd,post,address,address_en,lon,lat,open_ymd,close_ymd,e_status,e_sort,postcode,city_en,prefecture
9933707,1133228,大井町,Ooi machi,,,99337,13,1400014,品川区大井１丁目,Shinagawa ku Ooi 1 choume,139.735025,35.607535,0000-00-00,0000-00-00,0,9933707,1400014,Shinagawa ku,Tokyo to
9933708,1130201,大崎,Oosaki,,,99337,13,1410032,東京都品川区大崎一丁目21-4,Tokyo to Shinagawa ku Oosaki ichi choume 21 - 4,139.728439,35.619772,0000-00-00,0000-00-00,0,9933708,1410032,Shinagawa ku,Tokyo to
9933801,1130524,西船橋,Nishi Funabashi,,,99338,12,2730031,船橋市西船４丁目,Funabashi shi Nishisen 4 choume,139.958972,35.707127,0000-00-00,0000-00-00,0,9933801,2730031,Funabashi shi,Chiba ken
9933802,9933802,東海神,Higashi watatsumi,,,99338,12,2730021,船橋市海神２-１５地下１号,Funabashi shi watatsumi 2 - 15 chika 1 gou,139.980343,35.705888,0000-00-00,0000-00-00,0,9933802,2730021,Funabashi shi,Chiba ken
9933803,9933803,飯山満,Iiyama Minoru,,,99338,12,2740822,船橋市飯山満町３-１０５３-５,Funabashi shi Iiyama man chou 3 - 1053 - 5,140.0223,35.71407,0000-00-00,0000-00-00,0,9933803,2740822,Funabashi shi,Chiba ken
9933804,9932906,北習志野,Kita Narashino,,,99338,12,2740063,船橋市習志野台３-１-１,Funabashi shi Narashino dai 3 - 1 - 1,140.04236,35.721674,0000-00-00,0000-00-00,0,9933804,2740063,Funabashi shi,Chiba ken
9933805,9933805,船橋日大前,Funabashi Nichidai mae,,,99338,12,2740062,船橋市坪井町６８１-３,Funabashi shi Tsuboi machi 681 - 3,140.058962,35.726931,0000-00-00,0000-00-00,0,9933805,2740062,Funabashi shi,Chiba ken
9933806,9933806,八千代緑が丘,Yachiyo Midorigaoka,,,99338,12,2760049,八千代市緑が丘１-１１０４-３,Yachiyo shi Midorigaoka 1 - 1104 - 3,140.073461,35.728884,0000-00-00,0000-00-00,0,9933806,2760049,Yachiyo shi,Chiba ken
9933807,9933807,八千代中央,Yachiyo chuuou,,,99338,12,2760042,八千代市ゆりのき台１-３８,Yachiyo shi yuri no ki dai 1 - 38,140.103713,35.727807,0000-00-00,0000-00-00,0,9933807,2760042,Yachiyo shi,Chiba ken
9933808,9933808,村上,Murakami,,,99338,12,2760028,八千代市村上字辺田前４０８９-２,Yachiyo shi Murakami ji Heta mae 4089 - 2,140.118375,35.72371,0000-00-00,0000-00-00,0,9933808,2760028,Yachiyo shi,Chiba ken
9933809,2300131,東葉勝田台,Touyou Katsuta dai,,,99338,12,2760028,八千代市村上字下市場台北側４５０３-２４,Yachiyo shi Murakami jika shijou Taihoku gawa 4503 - 24,140.126075,35.715458,0000-00-00,0000-00-00,0,9933809,2760028,Yachiyo shi,Chiba ken
9933901,1130116,小田原,Odawara,,,99339,14,2500011,小田原市栄町１丁目,Odawara shi Sakaechou 1 choume,139.155396,35.256229,0000-00-00,0000-00-00,0,9933901,2500011,Odawara shi,Kanagawa ken
9933902,9933902,箱根板橋,Hakone Itabashi,,,99339,14,2500034,小田原市板橋字薮田１５０-２,Odawara shi Itabashi ji Yabuta 150 - 2,139.145169,35.245169,0000-00-00,0000-00-00,0,9933902,2500034,Odawara shi,Kanagawa ken
9933903,9933903,風祭,Kazamatsuri,,,99339,14,2500032,小田原市風祭字中瀬２４０-２,Odawara shi Kazamatsuri ji Nakase 240 - 2,139.129104,35.246229,0000-00-00,0000-00-00,0,9933903,2500032,Odawara shi,Kanagawa ken
9933904,9933904,入生田,Iriuda,,,99339,14,2500031,小田原市入生田字松葉１９０-４,Odawara shi Iriuda ji matsuba 190 - 4,139.121244,35.240894,0000-00-00,0000-00-00,0,9933904,2500031,Odawara shi,Kanagawa ken
9933905,9933905,箱根湯本,Hakone Yumoto,,,99339,14,2500311,足柄下郡箱根町湯本白石下７０７-１,Ashigarashimo gun Hakone chou Yumoto Hakusekika 707 - 1,139.103743,35.233555,0000-00-00,0000-00-00,0,9933905,2500311,Ashigarashimo gun Hakone machi,Kanagawa ken
9933906,9933906,塔ノ沢,Tounosawa,,,99339,14,2500315,足柄下郡箱根町塔之澤恵ケ平４６-２,Ashigarashimo gun Hakone chou tou no Sawa Megumi ke hei 46 - 2,139.094016,35.234521,0000-00-00,0000-00-00,0,9933906,2500315,Ashigarashimo gun Hakone machi,Kanagawa ken
9933907,9933907,大平台,Taihei dai,,,99339,14,2500405,足柄下郡箱根町大平台大向３５５,Ashigarashimo gun Hakone chou Taihei dai Oomukai 355,139.073849,35.238664,0000-00-00,0000-00-00,0,9933907,2500405,Ashigarashimo gun Hakone machi,Kanagawa ken
9933908,9933908,宮ノ下,Miya no shita,,,99339,14,2500404,足柄下郡箱根町宮ノ下字蛇骨４０４-１１,Ashigarashimo gun Hakone chouguu no shita ji hebi hone 404 - 11,139.063052,35.241913,0000-00-00,0000-00-00,0,9933908,2500404,Ashigarashimo gun Hakone machi,Kanagawa ken
9933909,9933909,小涌谷,Kowaki tani,,,99339,14,2500406,足柄下郡箱根町小涌谷字四面塔４６６-６,Ashigarashimo gun Hakone choushou Wakuya ji yon men tou 466 - 6,139.053162,35.240374,0000-00-00,0000-00-00,0,9933909,2500406,Ashigarashimo gun Hakone machi,Kanagawa ken
9933910,9933910,彫刻の森,Choukoku no mori,,,99339,14,2500407,足柄下郡箱根町二ノ平字北畑１２０４-６,Ashigarashimo gun Hakone chou ni no taira ji Kitabata 1204 - 6,139.050856,35.246529,0000-00-00,0000-00-00,0,9933910,2500407,Ashigarashimo gun Hakone machi,Kanagawa ken
9933911,9933911,強羅,Goura,,,99339,14,2500408,足柄下郡箱根町強羅１３００-３２９,Ashigarashimo gun Hakone chou Goura 1300 - 329,139.048162,35.25085,1919-06-01,0000-00-00,0,9933911,2500408,Ashigarashimo gun Hakone machi,Kanagawa ken
9934001,2300110,京成高砂,Keisei Takasago,,,99340,13,1250054,東京都葛飾区高砂五丁目28-1,Tokyo to Katsushika ku Takasago go choume 28 - 1,139.866875,35.750932,0000-00-00,0000-00-00,0,9934001,1250054,Katsushika ku,Tokyo to
9934002,9934002,新柴又,ShinShibamata,,,99340,13,1250052,葛飾区柴又５-７-１,Katsushika ku Shibamata 5 - 7 - 1,139.879376,35.75101,0000-00-00,0000-00-00,0,9934002,1250052,Katsushika ku,Tokyo to
9934003,9934003,矢切,Yagiri,,,99340,12,2710096,松戸市下矢切字入山津１２０,Matsudo shika yagiri ji nyuuzan shin 120,139.899742,35.757503,0000-00-00,0000-00-00,0,9934003,2710096,Matsudo shi,Chiba ken
9934004,9934004,北国分,Kitaguni bun,,,99340,12,2720837,市川市堀之内３-２１-１,Ichikawa shi Horinouchi 3 - 21 - 1,139.914252,35.762916,0000-00-00,0000-00-00,0,9934004,2720837,Ichikawa shi,Chiba ken
9934005,9934005,秋山,Akiyama,,,99340,12,2702223,松戸市秋山字前原１１２,Matsudo shi Akiyama ji Maebaru 112,139.930723,35.765299,0000-00-00,0000-00-00,0,9934005,2702223,Matsudo shi,Chiba ken
9934006,1130521,東松戸,Higashi Matsudo,,,99340,12,2702221,千葉県松戸市紙敷,Chiba ken Matsudo shishishiki,139.942957,35.769954,0000-00-00,0000-00-00,0,9934006,2702221,Matsudo shi,Chiba ken
9934007,9934007,松飛台,Matsu tobidai,,,99340,12,2702221,松戸市紙敷１-２９-５,Matsudo shishishiki 1 - 29 - 5,139.957739,35.775377,0000-00-00,0000-00-00,0,9934007,2702221,Matsudo shi,Chiba ken
9934008,9934008,大町,Oomachi,,,99340,12,2720801,市川市大町１７５,Ichikawa shi Oomachi 175,139.973567,35.775103,0000-00-00,0000-00-00,0,9934008,2720801,Ichikawa shi,Chiba ken
9934009,2100430,新鎌ヶ谷,Shinkamagaya,,,99340,12,2730107,千葉県鎌ケ谷市新鎌ケ谷,Chiba ken Kamagaya shi shinKamagaya,139.998361,35.779481,0000-00-00,0000-00-00,0,9934009,2730107,Kamagaya shi,Chiba ken
9934010,9934010,西白井,Nishi Shirai,,,99340,12,2701431,白井市根字清水口１０５９-２,Shirai shi Ne ji Shimizu kuchi 1059 - 2,140.031545,35.784364,0000-00-00,0000-00-00,0,9934010,2701431,Shirai shi,Chiba ken
9934011,9934011,白井,Shirai,,,99340,12,2701422,白井市復字根木山６２０,Shirai shi mata ji Negisan 620,140.0541,35.784723,0000-00-00,0000-00-00,0,9934011,2701422,Shirai shi,Chiba ken
9934012,9934012,小室,Komuro,,,99340,12,2701471,船橋市小室町３１０６,Funabashi shishou Muromachi 3106,140.076073,35.787004,0000-00-00,0000-00-00,0,9934012,2701471,Funabashi shi,Chiba ken
9934013,9934013,千葉ニュータウン中央,Chiba new town chuuou,,,99340,12,2701340,千葉県印西市中央南一丁目1390-1,Chiba ken Inzai shi Chuuou minami ichi choume 1390 - 1,140.116159,35.800175,0000-00-00,0000-00-00,0,9934013,2701340,Inzai shi,Chiba ken
9934014,9934014,印西牧の原,Inzai Makinohara,,,99340,12,2701337,印西市草深２１９１,Inzai shi kusabuka 2191,140.166911,35.803608,0000-00-00,0000-00-00,0,9934014,2701337,Inzai shi,Chiba ken
9934015,9934015,印旛日本医大,Inba Nippon idai,,,99340,12,2701609,千葉県印西市若萩一丁目1,Chiba ken Inzai shi jakuHagi ichi choume 1,140.203112,35.787512,0000-00-00,0000-00-00,0,9934015,2701609,Inzai shi,Chiba ken
9934101,2100908,新藤原,ShinFujiwara,,,99341,9,3212521,日光市藤原３１９-４,Nikkou shi Fujiwara 319 - 4,139.732963,36.852505,0000-00-00,0000-00-00,0,9934101,3212521,Nikkou shi,Tochigi ken
9934102,9934102,龍王峡,Ryuuoukyou,,,99341,9,3212521,日光市藤原字イの原,Nikkou shi Fujiwara ji i no Hara,139.718542,36.860909,0000-00-00,0000-00-00,0,9934102,3212521,Nikkou shi,Tochigi ken
9934103,9934103,川治温泉,Kawaji onsen,,,99341,9,3212521,日光市藤原字小網,Nikkou shi Fujiwara jishoumou,139.703775,36.884036,0000-00-00,0000-00-00,0,9934103,3212521,Nikkou shi,Tochigi ken
9934104,9934104,川治湯元,Kawaji yumoto,,,99341,9,3212611,日光市川治温泉川治字コケイト,Nikkou shi Kawaji onsen Kawaji ji koke Ito,139.702772,36.895126,0000-00-00,0000-00-00,0,9934104,3212611,Nikkou shi,Tochigi ken
9934105,9934105,湯西川温泉,Yunishi kawa onsen,,,99341,9,3212603,日光市西川字葛老,Nikkou shi Nishikawa ji kuzurou,139.68824,36.929482,0000-00-00,0000-00-00,0,9934105,3212603,Nikkou shi,Tochigi ken
9934106,9934106,中三依温泉,Chuusan i onsen,,,99341,9,3212803,日光市中三依字君山樺地,Nikkou shi chuusan i jikunsan Kanba chi,139.69614,36.985843,0000-00-00,0000-00-00,0,9934106,3212803,Nikkou shi,Tochigi ken
9934107,9934107,上三依塩原温泉口,Ue san i Shiobara onsen kuchi,,,99341,9,3212802,日光市上三依字田代山８０４,Nikkou shijou san i ji Tashiro yama 804,139.727168,37.014461,0000-00-00,0000-00-00,0,9934107,3212802,Nikkou shi,Tochigi ken
9934108,9934108,男鹿高原,Oga kougen,,,99341,9,3212801,日光市横川字越路,Nikkou shi Yokogawa ji Koshiji,139.723845,37.04784,0000-00-00,0000-00-00,0,9934108,3212801,Nikkou shi,Tochigi ken
9934109,9921621,会津高原尾瀬口,Aizu kougen Oze kuchi,,,99341,7,9670015,南会津郡南会津町滝原字羽根子,Minamiaizu gun Minamiaizu chou Takihara ji hane ko,139.705067,37.089949,0000-00-00,0000-00-00,0,9934109,9670015,Minamiaizu gun Minamiaizu machi,Fukushima ken
9934201,1130218,日暮里,Nippori,,,99342,13,1160013,東京都荒川区西日暮里二丁目19-1,Tokyo to Arakawa ku Nishinippori ni choume 19 - 1,139.771287,35.727908,1905-04-01,0000-00-00,0,9934201,1160013,Arakawa ku,Tokyo to
9934202,1130217,西日暮里,Nishinippori,,,99342,13,1160013,東京都荒川区西日暮里五丁目31-7,Tokyo to Arakawa ku Nishinippori go choume 31 - 7,139.766857,35.731954,0000-00-00,0000-00-00,0,9934202,1160013,Arakawa ku,Tokyo to
9934203,9934203,赤土小学校前,Akatsuchi shougakkou mae,,,99342,13,1160012,荒川区東尾久４-７-７,Arakawa ku Higashiogu 4 - 7 - 7,139.768989,35.742454,0000-00-00,0000-00-00,0,9934203,1160012,Arakawa ku,Tokyo to
9934204,9930509,熊野前,Kumano mae,,,99342,13,1160012,荒川区東尾久５,Arakawa ku Higashiogu 5,139.769695,35.748972,0000-00-00,0000-00-00,0,9934204,1160012,Arakawa ku,Tokyo to
9934205,9934205,足立小台,Adachi Odai,,,99342,13,1200046,足立区小台１-２０-１,Adachi ku Odai 1 - 20 - 1,139.770381,35.754658,0000-00-00,0000-00-00,0,9934205,1200046,Adachi ku,Tokyo to
9934206,9934206,扇大橋,Ougi oohashi,,,99342,13,1230873,足立区扇２-２５-７,Adachi kusen 2 - 25 - 7,139.770808,35.763897,0000-00-00,0000-00-00,0,9934206,1230873,Adachi ku,Tokyo to
9934207,9934207,高野,Takano,,,99342,13,1230873,足立区扇２-４５-１,Adachi kusen 2 - 45 - 1,139.770679,35.768359,0000-00-00,0000-00-00,0,9934207,1230873,Adachi ku,Tokyo to
9934208,9934208,江北,Kouhoku,,,99342,13,1230872,足立区江北４-３０-２７,Adachi ku Kouhoku 4 - 30 - 27,139.770306,35.774021,0000-00-00,0000-00-00,0,9934208,1230872,Adachi ku,Tokyo to
9934209,9934209,西新井大師西,Nishiarai daishi nishi,,,99342,13,1230872,足立区江北６-３０-２３,Adachi ku Kouhoku 6 - 30 - 23,139.770094,35.781505,0000-00-00,0000-00-00,0,9934209,1230872,Adachi ku,Tokyo to
9934210,9934210,谷在家,Tani zaike,,,99342,13,1230863,足立区谷在家３-２０-２３,Adachi kukoku Zaike 3 - 20 - 23,139.770043,35.788774,0000-00-00,0000-00-00,0,9934210,1230863,Adachi ku,Tokyo to
9934211,9934211,舎人公園,Toneri kouen,,,99342,13,1210837,足立区舎人公園１-１０,Adachi ku Toneri kouen 1 - 10,139.770183,35.79623,0000-00-00,0000-00-00,0,9934211,1210837,Adachi ku,Tokyo to
9934212,9934212,舎人,Toneri,,,99342,13,1210831,足立区舎人１-１６-１５,Adachi ku Toneri 1 - 16 - 15,139.770108,35.8057,0000-00-00,0000-00-00,0,9934212,1210831,Adachi ku,Tokyo to
9934213,9934213,見沼代親水公園,Minuma dai shinsui kouen,,,99342,13,1210831,足立区舎人２-２１-１３,Adachi ku Toneri 2 - 21 - 13,139.770719,35.814544,0000-00-00,0000-00-00,0,9934213,1210831,Adachi ku,Tokyo to
9934301,1130607,中山,Nakayama,,,99343,14,2260013,横浜市緑区寺山町,Yokohama shi Midori ku Terayama machi,139.54032,35.515029,0000-00-00,0000-00-00,0,9934301,2260013,Yokohama shi Midori ku,Kanagawa ken
9934302,9934302,川和町,Kawawachou,,,99343,14,2240057,横浜市都筑区川和町１２５１番地先,Yokohama shi Tsuzuki ku Kawawachou 1251 banchi saki,139.548745,35.52802,0000-00-00,0000-00-00,0,9934302,2240057,Yokohama shi Tsuzuki ku,Kanagawa ken
9934303,9934303,都筑ふれあいの丘,Tsuzuki fureai no oka,,,99343,14,2240062,横浜市都筑区葛が谷１１番,Yokohama shi Tsuzuki ku kuzu ga tani 11 ban,139.561359,35.536583,0000-00-00,0000-00-00,0,9934303,2240062,Yokohama shi Tsuzuki ku,Kanagawa ken
9934304,9931604,センター南,Center minami,,,99343,14,2240032,横浜市都筑区茅ケ崎中央１-１,Yokohama shi Tsuzuki ku Chigasaki chuuou 1 - 1,139.574325,35.545863,0000-00-00,0000-00-00,0,9934304,2240032,Yokohama shi Tsuzuki ku,Kanagawa ken
9934305,9931603,センター北,Center kita,,,99343,14,2240003,横浜市都筑区中川中央１-１-１,Yokohama shi Tsuzuki ku Nakagawa chuuou 1 - 1 - 1,139.578386,35.553534,0000-00-00,0000-00-00,0,9934305,2240003,Yokohama shi Tsuzuki ku,Kanagawa ken
9934306,9934306,北山田,Kita Yamada,,,99343,14,2240021,横浜市都筑区北山田１丁目６番先,Yokohama shi Tsuzuki ku Kitayamaden 1 choume 6 ban saki,139.592258,35.561077,0000-00-00,0000-00-00,0,9934306,2240021,Yokohama shi Tsuzuki ku,Kanagawa ken
9934307,9934307,東山田,Higashiyamaden,,,99343,14,2240024,横浜市都筑区東山田町３３９番地,Yokohama shi Tsuzuki ku Higashiyama Tamachi 339 banchi,139.604369,35.554302,0000-00-00,0000-00-00,0,9934307,2240024,Yokohama shi Tsuzuki ku,Kanagawa ken
9934308,9934308,高田,Takada,,,99343,14,2230065,横浜市港北区高田東３丁目１番先,Yokohama shi Kouhoku ku Takada higashi 3 choume 1 ban saki,139.619944,35.549713,0000-00-00,0000-00-00,0,9934308,2230065,Yokohama shi Kouhoku ku,Kanagawa ken
9934309,9934309,日吉本町,Hiyoshihonchou,,,99343,14,2230062,横浜市港北区日吉本町５丁目３番,Yokohama shi Kouhoku ku Hiyoshihonchou 5 choume 3 ban,139.633554,35.549883,0000-00-00,0000-00-00,0,9934309,2230062,Yokohama shi Kouhoku ku,Kanagawa ken
9934310,2600113,日吉,Hiyoshi,,,99343,14,2230061,横浜市港北区日吉２-１-１,Yokohama shi Kouhoku ku Hiyoshi 2 - 1 - 1,139.647008,35.553313,0000-00-00,0000-00-00,0,9934310,2230061,Yokohama shi Kouhoku ku,Kanagawa ken
9934401,9933911,強羅,Goura,,,99344,14,2500408,足柄下郡箱根町強羅１３００-３２９,Ashigarashimo gun Hakone chou Goura 1300 - 329,139.048162,35.25085,1919-06-01,0000-00-00,0,9934401,2500408,Ashigarashimo gun Hakone machi,Kanagawa ken
9934402,9934402,公園下,Kouen shita,,,99344,14,2500500,神奈川県足柄下郡箱根町,Kanagawa ken Ashigarashimo gun Hakone machi,139.045639,35.249944,0000-00-00,0000-00-00,0,9934402,2500500,Ashigarashimo gun Hakone machi,Kanagawa ken
9934403,9934403,公園上,Kouenjou,,,99344,14,2500500,神奈川県足柄下郡箱根町,Kanagawa ken Ashigarashimo gun Hakone machi,139.043167,35.249083,0000-00-00,0000-00-00,0,9934403,2500500,Ashigarashimo gun Hakone machi,Kanagawa ken
9934404,9934404,中強羅,ChuuGoura,,,99344,14,2500500,神奈川県足柄下郡箱根町,Kanagawa ken Ashigarashimo gun Hakone machi,139.040556,35.248167,0000-00-00,0000-00-00,0,9934404,2500500,Ashigarashimo gun Hakone machi,Kanagawa ken
9934405,9934405,上強羅,Ue Goura,,,99344,14,2500500,神奈川県足柄下郡箱根町,Kanagawa ken Ashigarashimo gun Hakone machi,139.038056,35.247306,0000-00-00,0000-00-00,0,9934405,2500500,Ashigarashimo gun Hakone machi,Kanagawa ken
9934406,9934406,早雲山,Haya unzan,,,99344,14,2500408,神奈川県足柄下郡箱根町強羅,Kanagawa ken Ashigarashimo gun Hakone chou Goura,139.035611,35.246444,0000-00-00,0000-00-00,0,9934406,2500408,Ashigarashimo gun Hakone machi,Kanagawa ken
9934501,1131923,宇都宮駅東口,Utsunomiya eki higashiguchi,,,99345,9,3210969,栃木県宇都宮市宮みらい一丁目,Tochigi ken Utsunomiya shiguu mirai ichi choume,139.89954,36.5591,2023-08-26,0000-00-00,0,9934501,3210969,Utsunomiya shi,Tochigi ken
9934502,9934502,東宿郷,Higashi Shukugou,,,99345,9,3210953,栃木県宇都宮市東宿郷,Tochigi ken Utsunomiya shi higashi Shukugou,139.903972,36.558278,2023-08-26,0000-00-00,0,9934502,3210953,Utsunomiya shi,Tochigi ken
9934503,9934503,駅東公園前,Eki Higashikouen mae,,,99345,9,3210953,栃木県宇都宮市東宿郷,Tochigi ken Utsunomiya shi higashi Shukugou,139.908111,36.557972,2023-08-26,0000-00-00,0,9934503,3210953,Utsunomiya shi,Tochigi ken
9934504,9934504,峰,Mine,,,99345,9,3210942,栃木県宇都宮市峰,Tochigi ken Utsunomiya shipou,139.915222,36.5575,2023-08-26,0000-00-00,0,9934504,3210942,Utsunomiya shi,Tochigi ken
9934505,9934505,陽東3丁目,Hi higashi 3 choume,,,99345,9,3210904,栃木県宇都宮市陽東,Tochigi ken Utsunomiya shi hi higashi,139.923194,36.557306,2023-08-26,0000-00-00,0,9934505,3210904,Utsunomiya shi,Tochigi ken
9934506,9934506,宇都宮大学陽東キャンパス,Utsunomiya daigaku hi higashi campus,,,99345,9,3210904,栃木県宇都宮市陽東,Tochigi ken Utsunomiya shi hi higashi,139.930417,36.557083,2023-08-26,0000-00-00,0,9934506,3210904,Utsunomiya shi,Tochigi ken
9934507,9934507,平石,Hiraishi,,,99345,9,3210903,栃木県宇都宮市下平出町3110番地,Tochigi ken Utsunomiya shika heishutsu chou 3110 banchi,139.93927880737,36.555049685273,2023-08-26,0000-00-00,0,9934507,3210903,Utsunomiya shi,Tochigi ken
9934508,9934508,平石中央小学校前,Hiraishi chuuou shougakkou mae,,,99345,9,3210903,栃木県宇都宮市下平出町,Tochigi ken Utsunomiya shika heishutsu chou,139.94483470801,36.554869867687,2023-08-26,0000-00-00,0,9934508,3210903,Utsunomiya shi,Tochigi ken
9934509,9934509,飛山城跡,Hi Yamashiro ato,,,99345,9,3213236,栃木県宇都宮市竹下町,Tochigi ken Utsunomiya shi Takeshita machi,139.96342879202,36.548347804688,2023-08-26,0000-00-00,0,9934509,3213236,Utsunomiya shi,Tochigi ken
9934510,9934510,清陵高校前,Shin ryou koukou mae,,,99345,9,3213236,栃木県宇都宮市竹下町,Tochigi ken Utsunomiya shi Takeshita machi,139.97630754906,36.544947278085,2023-08-26,0000-00-00,0,9934510,3213236,Utsunomiya shi,Tochigi ken
9934511,9934511,清原地区市民センター前,Kiyohara chiku shimin center mae,,,99345,9,3213231,栃木県宇都宮市清原工業団地,Tochigi ken Utsunomiya shi Kiyohara kougyou danchi,139.984306,36.547639,2023-08-26,0000-00-00,0,9934511,3213231,Utsunomiya shi,Tochigi ken
9934512,9934512,グリーンスタジアム前,Green stadium mae,,,99345,9,3213231,栃木県宇都宮市清原工業団地,Tochigi ken Utsunomiya shi Kiyohara kougyou danchi,139.9832499374,36.553616026104,2023-08-26,0000-00-00,0,9934512,3213231,Utsunomiya shi,Tochigi ken
9934513,9934513,ゆいの杜西,Yui no mori nishi,,,99345,9,3213226,栃木県宇都宮市ゆいの杜,Tochigi ken Utsunomiya shi Yui no mori,139.98675702951,36.5672967694,2023-08-26,0000-00-00,0,9934513,3213226,Utsunomiya shi,Tochigi ken
9934514,9934514,ゆいの杜中央,Yui no mori chuuou,,,99345,9,3213226,栃木県宇都宮市ゆいの杜,Tochigi ken Utsunomiya shi Yui no mori,139.992972,36.56775,2023-08-26,0000-00-00,0,9934514,3213226,Utsunomiya shi,Tochigi ken
9934515,9934515,ゆいの杜東,Yui no mori higashi,,,99345,9,3213226,栃木県宇都宮市ゆいの杜,Tochigi ken Utsunomiya shi Yui no mori,139.99831982526,36.567620451349,2023-08-26,0000-00-00,0,9934515,3213226,Utsunomiya shi,Tochigi ken
9934516,9934516,芳賀台,Haga dai,,,99345,9,3213325,栃木県芳賀郡芳賀町芳賀台,Tochigi ken Haga gun Haga chou Haga dai,140.00594223765,36.566249667471,2023-08-26,0000-00-00,0,9934516,3213325,Haga gun Haga machi,Tochigi ken
9934517,9934517,芳賀町工業団地管理センター前,Haga chou kougyou danchi kanri center mae,,,99345,9,3213325,栃木県芳賀郡芳賀町芳賀台,Tochigi ken Haga gun Haga chou Haga dai,140.0106868088,36.564949745956,2023-08-26,0000-00-00,0,9934517,3213325,Haga gun Haga machi,Tochigi ken
9934518,9934518,かしの森公園前,Kashi no Mori kouen mae,,,99345,9,3213321,栃木県芳賀郡芳賀町下高根沢,Tochigi ken Haga gun Haga chouka Takanezawa,140.01463073435,36.572444613428,2023-08-26,0000-00-00,0,9934518,3213321,Haga gun Haga machi,Tochigi ken
9934519,9934519,芳賀・高根沢工業団地,Haga/Takanezawa kougyou danchi,,,99345,9,3213321,栃木県芳賀郡芳賀町下高根沢,Tochigi ken Haga gun Haga chouka Takanezawa,140.01199349171,36.578560276846,2023-08-26,0000-00-00,0,9934519,3213321,Haga gun Haga machi,Tochigi ken
9940101,1131120,大月,Ootsuki,,,99401,19,4010013,大月市大月１丁目,Ootsuki shi Ootsuki 1 choume,138.942248,35.612938,0000-00-00,0000-00-00,0,9940101,4010013,Ootsuki shi,Yamanashi ken
9940102,9940102,上大月,Ue Ootsuki,,,99401,19,4010013,大月市大月２丁目,Ootsuki shi Ootsuki 2 choume,138.938128,35.609341,0000-00-00,0000-00-00,0,9940102,4010013,Ootsuki shi,Yamanashi ken
9940103,9940103,田野倉,Den'yasou,,,99401,19,4020001,都留市田野倉,Tsuru shi Tanosou,138.931271,35.593456,0000-00-00,0000-00-00,0,9940103,4020001,Tsuru shi,Yamanashi ken
9940104,9940104,禾生,Nogisei,,,99401,19,4020004,都留市古川渡,Tsuru shi Furukawa Wataru,138.929191,35.575175,0000-00-00,0000-00-00,0,9940104,4020004,Tsuru shi,Yamanashi ken
9940105,9940105,赤坂,Akasaka,,,99401,19,4020005,都留市四日市場,Tsuru shi yon nichi shijou,138.916035,35.566093,0000-00-00,0000-00-00,0,9940105,4020005,Tsuru shi,Yamanashi ken
9940106,9940106,都留市,Tsuru shi,,,99401,19,4020056,都留市つる１-１２-１,Tsuru shi tsuru 1 - 12 - 1,138.907525,35.557199,0000-00-00,0000-00-00,0,9940106,4020056,Tsuru shi,Yamanashi ken
9940107,9940107,谷村町,Tanimura machi,,,99401,19,4020053,都留市上谷１丁目,Tsuru shi Kamiya 1 choume,138.904631,35.550744,0000-00-00,0000-00-00,0,9940107,4020053,Tsuru shi,Yamanashi ken
9940108,9940108,都留文科大学前,Tsuru monka daigaku mae,,,99401,19,4020054,都留市田原２-６５４,Tsuru shi Tahara 2 - 654,138.896438,35.542531,0000-00-00,0000-00-00,0,9940108,4020054,Tsuru shi,Yamanashi ken
9940109,9940109,十日市場,Tooka shijou,,,99401,19,4020031,都留市十日市場,Tsuru shi tooka shijou,138.887489,35.538881,0000-00-00,0000-00-00,0,9940109,4020031,Tsuru shi,Yamanashi ken
9940110,9940110,東桂,Azuma Katsura,,,99401,19,4020034,都留市桂町,Tsuru shi Katsura machi,138.870758,35.536334,0000-00-00,0000-00-00,0,9940110,4020034,Tsuru shi,Yamanashi ken
9940111,9940111,三つ峠,Mittsu touge,,,99401,19,4030022,南都留郡西桂町小沼,Minamitsuru gun Nishikatsura chou Onuma,138.84555,35.524291,0000-00-00,0000-00-00,0,9940111,4030022,Minamitsuru gun Nishikatsura machi,Yamanashi ken
9940112,9940112,寿,Kotobuki,,,99401,19,4030001,富士吉田市上暮地,Fujiyoshida shijou kure chi,138.82558,35.508442,0000-00-00,0000-00-00,0,9940112,4030001,Fujiyoshida shi,Yamanashi ken
9940113,9940113,葭池温泉前,Ashi ike onsen mae,,,99401,19,4030004,富士吉田市下吉田,Fujiyoshida shika Yoshida,138.812212,35.502084,0000-00-00,0000-00-00,0,9940113,4030004,Fujiyoshida shi,Yamanashi ken
9940114,9940114,下吉田,Shita Yoshida,,,99401,19,4030011,富士吉田市新倉,Fujiyoshida shi Niikura,138.80366,35.497909,0000-00-00,0000-00-00,0,9940114,4030011,Fujiyoshida shi,Yamanashi ken
9940115,9940115,月江寺,Tsukikouji,,,99401,19,4030013,富士吉田市緑ケ丘１丁目,Fujiyoshida shi Midorigaoka 1 choume,138.798105,35.493313,0000-00-00,0000-00-00,0,9940115,4030013,Fujiyoshida shi,Yamanashi ken
